"MAT_ALU_MATRICULA","MAT_TUR_DIS_DISCIPLINA","disciplina","MAT_TUR_ANO","MAT_TUR_PERIODO","MAT_MEDIA_FINAL","EVADIU"
"f01943c570d808eccd1cc54408ee9fe4",1411174,"Introdução à Computação",2011,2,8.6,FALSE
"f01943c570d808eccd1cc54408ee9fe4",1411180,"Laboratório de Programação I",2011,2,7.1,FALSE
"f01943c570d808eccd1cc54408ee9fe4",1307151,"Leitura e Produção de Textos",2011,2,6,FALSE
"fa097147ce90d12792977803efaf8550",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,8.3,FALSE
"fa097147ce90d12792977803efaf8550",1109103,"Cálculo Diferencial e Integral I",2011,2,7.8,FALSE
"fa097147ce90d12792977803efaf8550",1411167,"Programação I",2011,2,9.7,FALSE
"fa097147ce90d12792977803efaf8550",1411174,"Introdução à Computação",2011,2,10,FALSE
"26f18a78394eb533827fe7aa0fb86387",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,3.2,FALSE
"26f18a78394eb533827fe7aa0fb86387",1109103,"Cálculo Diferencial e Integral I",2011,1,1.6,FALSE
"26f18a78394eb533827fe7aa0fb86387",1411167,"Programação I",2011,1,3.3,FALSE
"26f18a78394eb533827fe7aa0fb86387",1411174,"Introdução à Computação",2011,1,5,FALSE
"26f18a78394eb533827fe7aa0fb86387",1411180,"Laboratório de Programação I",2011,1,3,FALSE
"7f88066ad133ea6cbaa63198b67cc2cc",1411167,"Programação I",2011,1,7.5,FALSE
"3e5174f9e1efcc677fd8e384ca36cfed",1411180,"Laboratório de Programação I",2011,1,NA,FALSE
"3e5174f9e1efcc677fd8e384ca36cfed",1411167,"Programação I",2011,1,NA,FALSE
"687e4ac25efdc98d1ff9a5c5f969060a",1411167,"Programação I",2011,1,3.4,FALSE
"687e4ac25efdc98d1ff9a5c5f969060a",1411180,"Laboratório de Programação I",2011,1,3,FALSE
"d14a522cc6bd0e58985cbc2a7ef5f0b5",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,0,FALSE
"d14a522cc6bd0e58985cbc2a7ef5f0b5",1109103,"Cálculo Diferencial e Integral I",2011,1,0.8,FALSE
"d14a522cc6bd0e58985cbc2a7ef5f0b5",1411167,"Programação I",2011,1,0,FALSE
"d14a522cc6bd0e58985cbc2a7ef5f0b5",1411174,"Introdução à Computação",2011,1,7.7,FALSE
"d14a522cc6bd0e58985cbc2a7ef5f0b5",1411180,"Laboratório de Programação I",2011,1,0,FALSE
"4f3a7293581cca183a48c3b40f67f993",1411174,"Introdução à Computação",2011,1,8.6,FALSE
"129d20698a8b14511b0365f6c162645a",1411167,"Programação I",2011,1,10,FALSE
"129d20698a8b14511b0365f6c162645a",1411180,"Laboratório de Programação I",2011,1,10,FALSE
"1b4b3ffa0d61dbb329bd3b13c787ad45",1411180,"Laboratório de Programação I",2011,1,0,FALSE
"e1d8b8c0574744ca69ba1b6cb5cabfe7",1411180,"Laboratório de Programação I",2011,1,7.9,FALSE
"0deb8102893964707228b0de6ad5e8e3",1411180,"Laboratório de Programação I",2011,1,7.7,FALSE
"a06068d5a64244c619c90547e02501f5",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,8.3,FALSE
"a06068d5a64244c619c90547e02501f5",1109103,"Cálculo Diferencial e Integral I",2011,1,2.7,FALSE
"a06068d5a64244c619c90547e02501f5",1411167,"Programação I",2011,1,8.2,FALSE
"a06068d5a64244c619c90547e02501f5",1411174,"Introdução à Computação",2011,1,8.7,FALSE
"a06068d5a64244c619c90547e02501f5",1411180,"Laboratório de Programação I",2011,1,8.1,FALSE
"4f3a7293581cca183a48c3b40f67f993",1411180,"Laboratório de Programação I",2011,1,8.2,FALSE
"94d3ba2cdba6472394a974e42f0c33da",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,5.1,TRUE
"e8338076a5560b49acc5be165a578530",1411180,"Laboratório de Programação I",2011,1,8.4,FALSE
"7f88066ad133ea6cbaa63198b67cc2cc",1411180,"Laboratório de Programação I",2011,1,7.5,FALSE
"3fa380f67232fb635dc95543700cd43f",1411180,"Laboratório de Programação I",2011,1,8.4,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1109103,"Cálculo Diferencial e Integral I",2011,2,7.8,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1411167,"Programação I",2011,2,7.2,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1411174,"Introdução à Computação",2011,2,7.4,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1411180,"Laboratório de Programação I",2011,2,8.3,FALSE
"14f951cd83d4ae258bb8c5cca07a02be",1307151,"Leitura e Produção de Textos",2011,2,7,FALSE
"cfa50170349ae15b2b86ab54a85df136",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,6,FALSE
"cfa50170349ae15b2b86ab54a85df136",1109103,"Cálculo Diferencial e Integral I",2011,2,7,FALSE
"cfa50170349ae15b2b86ab54a85df136",1411167,"Programação I",2011,2,5.1,FALSE
"cfa50170349ae15b2b86ab54a85df136",1411174,"Introdução à Computação",2011,2,NA,FALSE
"cfa50170349ae15b2b86ab54a85df136",1411180,"Laboratório de Programação I",2011,2,7.1,FALSE
"cfa50170349ae15b2b86ab54a85df136",1307151,"Leitura e Produção de Textos",2011,2,6.3,FALSE
"972d3aea869723fcc75197e72696d8b3",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,0,FALSE
"972d3aea869723fcc75197e72696d8b3",1109103,"Cálculo Diferencial e Integral I",2011,1,0,FALSE
"62cd50ead15e8916851e914e064b8164",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,10,FALSE
"796994349fb2200c3f346b4cbd4ba2ec",1411167,"Programação I",2011,1,9,FALSE
"796994349fb2200c3f346b4cbd4ba2ec",1411180,"Laboratório de Programação I",2011,1,9.3,FALSE
"872feae1cefb00ecdf33a4ad2464cd66",1411167,"Programação I",2011,1,2.1,FALSE
"872feae1cefb00ecdf33a4ad2464cd66",1411180,"Laboratório de Programação I",2011,1,0,FALSE
"62cd50ead15e8916851e914e064b8164",1411167,"Programação I",2011,2,5.7,FALSE
"62cd50ead15e8916851e914e064b8164",1411180,"Laboratório de Programação I",2011,2,7,FALSE
"62cd50ead15e8916851e914e064b8164",1411174,"Introdução à Computação",2011,2,8.1,FALSE
"62cd50ead15e8916851e914e064b8164",1109103,"Cálculo Diferencial e Integral I",2011,2,7.7,FALSE
"972d3aea869723fcc75197e72696d8b3",1307151,"Leitura e Produção de Textos",2011,1,NA,FALSE
"972d3aea869723fcc75197e72696d8b3",1411174,"Introdução à Computação",2011,1,7.5,FALSE
"972d3aea869723fcc75197e72696d8b3",1411180,"Laboratório de Programação I",2011,1,7.4,FALSE
"972d3aea869723fcc75197e72696d8b3",1411167,"Programação I",2011,1,7.5,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1109103,"Cálculo Diferencial e Integral I",2011,1,NA,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1411174,"Introdução à Computação",2011,1,7.3,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1307151,"Leitura e Produção de Textos",2011,1,9.7,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,5.4,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1411167,"Programação I",2011,1,6.1,FALSE
"d34137a3ed5b3f3a4771a271fd9e2cba",1411180,"Laboratório de Programação I",2011,1,7,FALSE
"e32946d11940a9665f5ac58a1545fb49",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.1,FALSE
"e32946d11940a9665f5ac58a1545fb49",1109103,"Cálculo Diferencial e Integral I",2011,2,9.3,FALSE
"e32946d11940a9665f5ac58a1545fb49",1411167,"Programação I",2011,2,7.8,FALSE
"e32946d11940a9665f5ac58a1545fb49",1411174,"Introdução à Computação",2011,2,7,FALSE
"e32946d11940a9665f5ac58a1545fb49",1411180,"Laboratório de Programação I",2011,2,7.7,FALSE
"e32946d11940a9665f5ac58a1545fb49",1307151,"Leitura e Produção de Textos",2011,2,7.5,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,6.2,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1109103,"Cálculo Diferencial e Integral I",2011,2,5.9,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1411167,"Programação I",2011,2,6.1,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1411174,"Introdução à Computação",2011,2,7.8,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1411180,"Laboratório de Programação I",2011,2,5.6,FALSE
"0deb8102893964707228b0de6ad5e8e3",1307151,"Leitura e Produção de Textos",2011,1,NA,FALSE
"feeec43ad8e1a5e278dc1bb2f85bba9a",1109035,"Álgebra Vetorial e Geometria Analítica",2011,1,7.5,FALSE
"7a50a0336d456bfef9c1d20ce9821448",1307151,"Leitura e Produção de Textos",2011,2,7,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,NA,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1411167,"Programação I",2011,2,5.7,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1411174,"Introdução à Computação",2011,2,7.8,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1411180,"Laboratório de Programação I",2011,2,7.6,FALSE
"1a0ab5c8e1f3b7f0342c5f18360dd808",1307151,"Leitura e Produção de Textos",2011,2,7.7,FALSE
"fa097147ce90d12792977803efaf8550",1411180,"Laboratório de Programação I",2011,2,9.8,FALSE
"fa097147ce90d12792977803efaf8550",1307151,"Leitura e Produção de Textos",2011,2,8,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,5.6,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1109103,"Cálculo Diferencial e Integral I",2011,2,7,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1411167,"Programação I",2011,2,7.7,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1411174,"Introdução à Computação",2011,2,7,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1411180,"Laboratório de Programação I",2011,2,8.1,FALSE
"a39fd7b2cfc01212fa10ced40ad0cb0d",1307151,"Leitura e Produção de Textos",2011,2,7,FALSE
"2c8bbd2a69874cc23f842fbd7fe1ef5e",1411180,"Laboratório de Programação I",2011,1,7.3,FALSE
"83db3929be474f60ddc18c9db296321e",1411180,"Laboratório de Programação I",2011,1,5.2,FALSE
"6a4305046c96bcb2f9b8fec45fac305d",1411180,"Laboratório de Programação I",2011,1,7.8,FALSE
"b3dd78bb7709449d0dcc0dc9bde978c9",1411180,"Laboratório de Programação I",2011,1,3.2,FALSE
"e3a788266f507e8607f3b02725953995",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,FALSE
"a3d13bf9cc00d2633c68bbfac9ffd9ac",1411174,"Introdução à Computação",2011,2,7.8,FALSE
"a3d13bf9cc00d2633c68bbfac9ffd9ac",1411180,"Laboratório de Programação I",2011,2,7.8,FALSE
"a3d13bf9cc00d2633c68bbfac9ffd9ac",1307151,"Leitura e Produção de Textos",2011,2,7.3,FALSE
"dd5f731635673f8c9435a0f5ea0cb0bc",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,2.6,FALSE
"8ac074340c20892bdf05bdce200672c3",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,0.2,TRUE
"8ac074340c20892bdf05bdce200672c3",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,TRUE
"8ac074340c20892bdf05bdce200672c3",1411167,"Programação I",2011,2,NA,TRUE
"8ac074340c20892bdf05bdce200672c3",1411180,"Laboratório de Programação I",2011,2,NA,TRUE
"8ac074340c20892bdf05bdce200672c3",1307151,"Leitura e Produção de Textos",2011,2,3.2,TRUE
"dd5f731635673f8c9435a0f5ea0cb0bc",1109103,"Cálculo Diferencial e Integral I",2011,2,1,FALSE
"dd5f731635673f8c9435a0f5ea0cb0bc",1411167,"Programação I",2011,2,6.5,FALSE
"dd5f731635673f8c9435a0f5ea0cb0bc",1307151,"Leitura e Produção de Textos",2011,2,8,FALSE
"04dcaf9946a3a9d4407ca190f4ec7d12",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,2.4,FALSE
"04dcaf9946a3a9d4407ca190f4ec7d12",1109103,"Cálculo Diferencial e Integral I",2011,2,3.2,FALSE
"04dcaf9946a3a9d4407ca190f4ec7d12",1411167,"Programação I",2011,2,NA,FALSE
"04dcaf9946a3a9d4407ca190f4ec7d12",1411180,"Laboratório de Programação I",2011,2,NA,FALSE
"04dcaf9946a3a9d4407ca190f4ec7d12",1307151,"Leitura e Produção de Textos",2011,2,7.3,FALSE
"64e78f30960d5d9d14bbe6b6a3300890",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.7,FALSE
"05b57f2e3e4f62cb4e3e92b44761ce1a",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,9.1,FALSE
"05b57f2e3e4f62cb4e3e92b44761ce1a",1109103,"Cálculo Diferencial e Integral I",2011,2,6.6,FALSE
"05b57f2e3e4f62cb4e3e92b44761ce1a",1411167,"Programação I",2011,2,5,FALSE
"05b57f2e3e4f62cb4e3e92b44761ce1a",1411174,"Introdução à Computação",2011,2,7.9,FALSE
"05b57f2e3e4f62cb4e3e92b44761ce1a",1411180,"Laboratório de Programação I",2011,2,5.3,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,NA,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1411167,"Programação I",2011,2,5.8,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1411174,"Introdução à Computação",2011,2,6.3,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1411180,"Laboratório de Programação I",2011,2,6.1,FALSE
"b6a7706b26d4f7242b7b400b80ce5e1e",1307151,"Leitura e Produção de Textos",2011,2,7,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.3,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1109103,"Cálculo Diferencial e Integral I",2011,2,5.2,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1411167,"Programação I",2011,2,8.6,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1411174,"Introdução à Computação",2011,2,7.7,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1411180,"Laboratório de Programação I",2011,2,8.7,FALSE
"ee09f2675fbe75541b81b828d0f7f34b",1307151,"Leitura e Produção de Textos",2011,2,7.7,FALSE
"c643dbacdfb8bcfea270471fcbe13ed1",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,5.9,FALSE
"c643dbacdfb8bcfea270471fcbe13ed1",1109103,"Cálculo Diferencial e Integral I",2011,2,1,FALSE
"c643dbacdfb8bcfea270471fcbe13ed1",1411167,"Programação I",2011,2,8.2,FALSE
"c643dbacdfb8bcfea270471fcbe13ed1",1411174,"Introdução à Computação",2011,2,8.2,FALSE
"c643dbacdfb8bcfea270471fcbe13ed1",1307151,"Leitura e Produção de Textos",2011,2,7.8,FALSE
"7842113899e1871db52ceec9b2369f02",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,8,FALSE
"7842113899e1871db52ceec9b2369f02",1109103,"Cálculo Diferencial e Integral I",2011,2,6,FALSE
"7842113899e1871db52ceec9b2369f02",1411167,"Programação I",2011,2,8.3,FALSE
"7842113899e1871db52ceec9b2369f02",1411174,"Introdução à Computação",2011,2,7.6,FALSE
"7842113899e1871db52ceec9b2369f02",1307151,"Leitura e Produção de Textos",2011,2,8.7,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,2.6,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1109103,"Cálculo Diferencial e Integral I",2011,2,1.3,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1411167,"Programação I",2011,2,3.5,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1411174,"Introdução à Computação",2011,2,7,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1411180,"Laboratório de Programação I",2011,2,3.4,FALSE
"1b65e6652ccc13a990b814fdb97bd726",1307151,"Leitura e Produção de Textos",2011,2,8.3,FALSE
"8123e272d9e0150281882d2da1877e74",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,6.6,FALSE
"8123e272d9e0150281882d2da1877e74",1109103,"Cálculo Diferencial e Integral I",2011,2,1,FALSE
"8123e272d9e0150281882d2da1877e74",1411167,"Programação I",2011,2,7,FALSE
"8123e272d9e0150281882d2da1877e74",1411174,"Introdução à Computação",2011,2,7.4,FALSE
"3fbb5a5d2815481bc19db2d3032da9ba",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.3,FALSE
"3fbb5a5d2815481bc19db2d3032da9ba",1109103,"Cálculo Diferencial e Integral I",2011,2,6,FALSE
"3fbb5a5d2815481bc19db2d3032da9ba",1411167,"Programação I",2011,2,7.1,FALSE
"3fbb5a5d2815481bc19db2d3032da9ba",1411180,"Laboratório de Programação I",2011,2,7.1,FALSE
"3fbb5a5d2815481bc19db2d3032da9ba",1307151,"Leitura e Produção de Textos",2011,2,7.5,FALSE
"9c876e7cf05ed68ea0a7e41015f77afc",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,1.2,TRUE
"9c876e7cf05ed68ea0a7e41015f77afc",1109103,"Cálculo Diferencial e Integral I",2011,2,0,TRUE
"9c876e7cf05ed68ea0a7e41015f77afc",1411167,"Programação I",2011,2,3.2,TRUE
"9c876e7cf05ed68ea0a7e41015f77afc",1411174,"Introdução à Computação",2011,2,4.4,TRUE
"9c876e7cf05ed68ea0a7e41015f77afc",1411180,"Laboratório de Programação I",2011,2,3.1,TRUE
"9c876e7cf05ed68ea0a7e41015f77afc",1307151,"Leitura e Produção de Textos",2011,2,7,TRUE
"e3a788266f507e8607f3b02725953995",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,8.1,FALSE
"e3a788266f507e8607f3b02725953995",1411167,"Programação I",2011,2,8.2,FALSE
"e3a788266f507e8607f3b02725953995",1411180,"Laboratório de Programação I",2011,2,8.3,FALSE
"e3a788266f507e8607f3b02725953995",1307151,"Leitura e Produção de Textos",2011,2,8.7,FALSE
"9d66320300e572512ac7d07f2b104ffb",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1109103,"Cálculo Diferencial e Integral I",2011,2,0.5,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,0.9,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1411167,"Programação I",2011,2,6.9,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1411174,"Introdução à Computação",2011,2,5.5,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1411180,"Laboratório de Programação I",2011,2,7,FALSE
"7fa4de64b76925ed9dfab59ea89e5496",1307151,"Leitura e Produção de Textos",2011,2,8.2,FALSE
"8123e272d9e0150281882d2da1877e74",1307151,"Leitura e Produção de Textos",2011,2,8.7,FALSE
"365b5b4b6555cbae673963c5f248dc51",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,3.8,FALSE
"365b5b4b6555cbae673963c5f248dc51",1109103,"Cálculo Diferencial e Integral I",2011,2,1,FALSE
"365b5b4b6555cbae673963c5f248dc51",1411167,"Programação I",2011,2,2.9,FALSE
"365b5b4b6555cbae673963c5f248dc51",1411180,"Laboratório de Programação I",2011,2,NA,FALSE
"365b5b4b6555cbae673963c5f248dc51",1307151,"Leitura e Produção de Textos",2011,2,7.7,FALSE
"1d2588ce2b817ff082e507f046be48bd",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,1.8,FALSE
"1d2588ce2b817ff082e507f046be48bd",1109103,"Cálculo Diferencial e Integral I",2011,2,0.5,FALSE
"1d2588ce2b817ff082e507f046be48bd",1411167,"Programação I",2011,2,7.6,FALSE
"1d2588ce2b817ff082e507f046be48bd",1307151,"Leitura e Produção de Textos",2011,2,7.7,FALSE
"a7205d7d36d9900e2514f3796776d632",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,6.9,FALSE
"a7205d7d36d9900e2514f3796776d632",1109103,"Cálculo Diferencial e Integral I",2011,2,6,FALSE
"a7205d7d36d9900e2514f3796776d632",1411167,"Programação I",2011,2,8.6,FALSE
"a7205d7d36d9900e2514f3796776d632",1411174,"Introdução à Computação",2011,2,7.4,FALSE
"a7205d7d36d9900e2514f3796776d632",1411180,"Laboratório de Programação I",2011,2,8.7,FALSE
"a7205d7d36d9900e2514f3796776d632",1307151,"Leitura e Produção de Textos",2011,2,8.7,FALSE
"d525ae7bb02c3801166dc8077a95212d",1109103,"Cálculo Diferencial e Integral I",2011,2,NA,FALSE
"b5d181f1117b640e5eae2d0c2b01178a",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,2.7,FALSE
"b5d181f1117b640e5eae2d0c2b01178a",1109103,"Cálculo Diferencial e Integral I",2011,2,0.5,FALSE
"b5d181f1117b640e5eae2d0c2b01178a",1411167,"Programação I",2011,2,6.7,FALSE
"b5d181f1117b640e5eae2d0c2b01178a",1411180,"Laboratório de Programação I",2011,2,6.8,FALSE
"c5e64b462c88dd7eaef68d54c709d470",1411167,"Programação I",2011,2,6.7,FALSE
"c5e64b462c88dd7eaef68d54c709d470",1411174,"Introdução à Computação",2011,2,6.2,FALSE
"c5e64b462c88dd7eaef68d54c709d470",1411180,"Laboratório de Programação I",2011,2,7.7,FALSE
"c5e64b462c88dd7eaef68d54c709d470",1307151,"Leitura e Produção de Textos",2011,2,6.1,FALSE
"8b3480efc9296868c97b3fde6f988b04",1307151,"Leitura e Produção de Textos",2011,2,8.2,FALSE
"8b3480efc9296868c97b3fde6f988b04",1411167,"Programação I",2011,2,5,FALSE
"8b3480efc9296868c97b3fde6f988b04",1411174,"Introdução à Computação",2011,2,8.1,FALSE
"8b3480efc9296868c97b3fde6f988b04",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,8.3,FALSE
"8b3480efc9296868c97b3fde6f988b04",1109103,"Cálculo Diferencial e Integral I",2011,2,6.6,FALSE
"8b3480efc9296868c97b3fde6f988b04",1411180,"Laboratório de Programação I",2011,2,7.6,FALSE
"b5d181f1117b640e5eae2d0c2b01178a",1307151,"Leitura e Produção de Textos",2011,2,8.2,FALSE
"ec2dee1ad4c7034e929d896d17af0866",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.8,TRUE
"ec2dee1ad4c7034e929d896d17af0866",1109103,"Cálculo Diferencial e Integral I",2011,2,5.8,TRUE
"ec2dee1ad4c7034e929d896d17af0866",1411167,"Programação I",2011,2,9,TRUE
"ec2dee1ad4c7034e929d896d17af0866",1411174,"Introdução à Computação",2011,2,8.7,TRUE
"ec2dee1ad4c7034e929d896d17af0866",1411180,"Laboratório de Programação I",2011,2,9.1,TRUE
"ec2dee1ad4c7034e929d896d17af0866",1307151,"Leitura e Produção de Textos",2011,2,8.5,TRUE
"64e78f30960d5d9d14bbe6b6a3300890",1109103,"Cálculo Diferencial e Integral I",2011,2,7.5,FALSE
"64e78f30960d5d9d14bbe6b6a3300890",1411167,"Programação I",2011,2,8.8,FALSE
"64e78f30960d5d9d14bbe6b6a3300890",1411174,"Introdução à Computação",2011,2,6.4,FALSE
"64e78f30960d5d9d14bbe6b6a3300890",1411180,"Laboratório de Programação I",2011,2,8.9,FALSE
"64e78f30960d5d9d14bbe6b6a3300890",1307151,"Leitura e Produção de Textos",2011,2,8.7,FALSE
"05cf41c86cb857ea70d46b65f564178e",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,7.3,FALSE
"05cf41c86cb857ea70d46b65f564178e",1109103,"Cálculo Diferencial e Integral I",2011,2,3.2,FALSE
"05cf41c86cb857ea70d46b65f564178e",1411167,"Programação I",2011,2,7.1,FALSE
"05cf41c86cb857ea70d46b65f564178e",1411174,"Introdução à Computação",2011,2,8,FALSE
"05cf41c86cb857ea70d46b65f564178e",1411180,"Laboratório de Programação I",2011,2,7.2,FALSE
"05cf41c86cb857ea70d46b65f564178e",1307151,"Leitura e Produção de Textos",2011,2,8,FALSE
"b7ea8dece8d901c6fbb862d01d6daac2",1109035,"Álgebra Vetorial e Geometria Analítica",2011,2,5.6,FALSE
"b7ea8dece8d901c6fbb862d01d6daac2",1109103,"Cálculo Diferencial e Integral I",2011,2,1,FALSE
"b7ea8dece8d901c6fbb862d01d6daac2",1411167,"Programação I",2011,2,6.8,FALSE
"b7ea8dece8d901c6fbb862d01d6daac2",1411180,"Laboratório de Programação I",2011,2,6.8,FALSE
